epoch,fold,train_loss,val_loss,train_accuracy,train_balanced_accuracy,train_precision,train_recall,train_sensitivity,train_f1_score,train_specificity,train_npv,train_ppv,train_mcc,train_auroc,train_auc_pr,train_avg_loss,train_n_samples,train_n_positive,train_n_negative,train_class_ratio,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_sensitivity,val_f1_score,val_specificity,val_npv,val_ppv,val_mcc,val_auroc,val_auc_pr,val_avg_loss,val_n_samples,val_n_positive,val_n_negative,val_class_ratio
1,1,0.08208141191040769,0.07012677078063671,0.5333333333333333,0.5327391113495586,0.5233333333333333,0.7733990147783252,0.7733990147783252,0.6242544731610338,0.29207920792079206,0.5619047619047619,0.5233333333333333,0.07470769024972303,0.5599912207969565,0.5745187432992969,0.08208141191040769,405,203,202,0.5012345679012346,0.2647058823529412,0.49829545454545454,0.21505376344086022,0.9090909090909091,0.9090909090909091,0.34782608695652173,0.0875,0.7777777777777778,0.21505376344086022,-0.004943473238901382,0.7,0.502372122183654,0.07012677078063671,102,22,80,0.21568627450980393
2,1,0.07048688522156547,0.06597336166753219,0.5777777777777777,0.5869421931452007,0.5394321766561514,0.8724489795918368,0.8724489795918368,0.6666666666666666,0.3014354066985646,0.7159090909090909,0.5394321766561514,0.21071274191466285,0.6738599746118543,0.6386233727361714,0.07048688522156547,405,196,209,0.4839506172839506,0.27450980392156865,0.5375,0.22916666666666666,1.0,1.0,0.3728813559322034,0.075,1.0,0.22916666666666666,0.13110110602126893,0.8068181818181819,0.5577003471799438,0.06597336166753219,102,22,80,0.21568627450980393
3,1,0.05647641098966785,0.06774544572600952,0.6666666666666666,0.657675031735182,0.6163522012578616,0.937799043062201,0.937799043062201,0.7438330170777988,0.37755102040816324,0.8505747126436781,0.6163522012578616,0.38372572488024814,0.8073186212283956,0.8002435785252104,0.05647641098966785,405,209,196,0.5160493827160494,0.4019607843137255,0.61875,0.26506024096385544,1.0,1.0,0.41904761904761906,0.2375,1.0,0.26506024096385544,0.2509019872956682,0.8176136363636364,0.5608491419117173,0.06774544572600952,102,22,80,0.21568627450980393
4,1,0.05102854711460132,0.05561465956270695,0.7283950617283951,0.7142927044086705,0.6688311688311688,0.9626168224299065,0.9626168224299065,0.789272030651341,0.46596858638743455,0.9175257731958762,0.6688311688311688,0.5013023336386407,0.8484855898615257,0.8353351850044695,0.05102854711460132,405,214,191,0.528395061728395,0.5784313725490197,0.7147727272727273,0.3333333333333333,0.9545454545454546,0.9545454545454546,0.49411764705882355,0.475,0.9743589743589743,0.3333333333333333,0.3635489405401041,0.8289772727272727,0.5710878576968919,0.05561465956270695,102,22,80,0.21568627450980393
5,1,0.043455767559398915,0.055118399242369026,0.762962962962963,0.7660511294335757,0.6886446886446886,0.9447236180904522,0.9447236180904522,0.7966101694915254,0.587378640776699,0.9166666666666666,0.6886446886446886,0.5675275671534459,0.9119383324388934,0.9039538753600096,0.043455767559398915,405,199,206,0.49135802469135803,0.6470588235294118,0.7255681818181818,0.36538461538461536,0.8636363636363636,0.8636363636363636,0.5135135135135135,0.5875,0.94,0.36538461538461536,0.37117395503335754,0.8261363636363637,0.5754616161236046,0.055118399242369026,102,22,80,0.21568627450980393
6,1,0.04441547260948402,0.055460429535462305,0.7925925925925926,0.7823133414932681,0.7364620938628159,0.9488372093023256,0.9488372093023256,0.8292682926829268,0.6157894736842106,0.9140625,0.7364620938628159,0.6060557265086481,0.891187270501836,0.8923840937392097,0.04441547260948402,405,215,190,0.5308641975308642,0.6078431372549019,0.7170454545454545,0.3448275862068966,0.9090909090909091,0.9090909090909091,0.5,0.525,0.9545454545454546,0.3448275862068966,0.3604928784560076,0.8272727272727273,0.5620559421894322,0.055460429535462305,102,22,80,0.21568627450980393
7,1,0.03560010897105231,0.056433481020996205,0.8320987654320988,0.833150424348844,0.7567567567567568,0.9751243781094527,0.9751243781094527,0.8521739130434782,0.6911764705882353,0.9657534246575342,0.7567567567567568,0.6938365420393067,0.9433469905375086,0.9348008606432623,0.03560010897105231,405,201,204,0.4962962962962963,0.6176470588235294,0.7232954545454545,0.3508771929824561,0.9090909090909091,0.9090909090909091,0.5063291139240507,0.5375,0.9555555555555556,0.3508771929824561,0.36993253404481274,0.825,0.5786798811891927,0.056433481020996205,102,22,80,0.21568627450980393
8,1,0.037819422635377624,0.05398042808071925,0.837037037037037,0.832051282051282,0.7748091603053435,0.9666666666666667,0.9666666666666667,0.8601694915254238,0.6974358974358974,0.951048951048951,0.7748091603053435,0.694294053643722,0.9267155067155067,0.9151273410659881,0.037819422635377624,405,210,195,0.5185185185185185,0.6470588235294118,0.7420454545454545,0.37037037037037035,0.9090909090909091,0.9090909090909091,0.5263157894736842,0.575,0.9583333333333334,0.37037037037037035,0.3989015852907516,0.8210227272727273,0.5652111200752743,0.05398042808071925,102,22,80,0.21568627450980393
9,1,0.03486658584363028,0.053913241503043816,0.8419753086419753,0.8402439024390244,0.7701149425287356,0.9804878048780488,0.9804878048780488,0.8626609442060086,0.7,0.9722222222222222,0.7701149425287356,0.7107400282246483,0.9384878048780487,0.9162415607902465,0.03486658584363028,405,205,200,0.5061728395061729,0.6666666666666666,0.7380681818181818,0.38,0.8636363636363636,0.8636363636363636,0.5277777777777778,0.6125,0.9423076923076923,0.38,0.3917427888135436,0.8147727272727273,0.5550616037680016,0.053913241503043816,102,22,80,0.21568627450980393
10,1,0.030852784831807308,0.05235370105275741,0.8716049382716049,0.8657493401114478,0.8076923076923077,0.9905660377358491,0.9905660377358491,0.8898305084745762,0.7409326424870466,0.9862068965517241,0.8076923076923077,0.762060509496796,0.9555430638381074,0.9553485626774909,0.030852784831807308,405,212,193,0.5234567901234568,0.6862745098039216,0.7670454545454546,0.4,0.9090909090909091,0.9090909090909091,0.5555555555555556,0.625,0.9615384615384616,0.4,0.4394250853039749,0.8329545454545454,0.5930973109150451,0.05235370105275741,102,22,80,0.21568627450980393
